return_id,order_item_id,return_reason,return_date,refund_amount
3653,27642,Changed my mind,2024-11-07,159.14
3654,92707,Not as described,2023-04-15,30.32
3655,89856,Not as described,2023-12-18,482.37
3656,76744,Changed my mind,2024-08-30,123.92
3657,78421,Item defective,2025-09-22,130.71
3658,47637,Arrived damaged,2025-03-01,210.0
3659,16717,Wrong size,2024-04-29,98.12
3660,96967,Not as described,2024-01-21,99.82
3661,26520,Changed my mind,2024-08-01,247.46
3662,25383,Item defective,2023-02-16,486.63
3663,28191,Item defective,2023-04-15,354.3
3664,82942,Arrived damaged,2023-05-22,24.23
3665,83680,Changed my mind,2023-11-29,161.6
3666,52097,Item defective,2023-01-11,31.17
3667,45541,Arrived damaged,2025-05-09,185.46
3668,51414,Arrived damaged,2023-01-05,299.7
3669,369,Item defective,2024-09-21,370.68
3670,97805,Not as described,2025-06-19,192.43
3671,15631,Changed my mind,2023-02-03,340.07
3672,95276,Arrived damaged,2026-01-30,383.08
3673,26098,Arrived damaged,2024-06-17,465.71
3674,40329,Changed my mind,2026-03-06,257.31
3675,64685,Item defective,2023-03-06,367.32
3676,48490,Item defective,2025-07-20,240.04
3677,51038,Arrived damaged,2024-12-09,370.2
3678,98883,Changed my mind,2026-02-15,446.09
3679,41302,Changed my mind,2023-10-08,264.43
3680,94230,Not as described,2026-02-27,121.15
3681,5233,Arrived damaged,2023-04-06,95.92
3682,64323,Item defective,2025-04-14,58.04
3683,13256,Wrong size,2024-09-22,401.72
3684,92364,Arrived damaged,2026-03-23,220.91
3685,59418,Not as described,2023-05-04,208.7
3686,64599,Not as described,2023-08-23,422.43
3687,61925,Arrived damaged,2025-06-12,376.43
3688,94317,Not as described,2023-06-03,151.47
3689,82909,Changed my mind,2024-06-01,292.99
3690,15655,Item defective,2025-06-09,479.33
3691,20355,Wrong size,2023-05-03,30.77
3692,31227,Changed my mind,2026-06-17,73.99
3693,44640,Changed my mind,2023-02-20,481.61
3694,56615,Changed my mind,2025-12-19,475.15
3695,46766,Not as described,2025-01-16,92.58
3696,72112,Item defective,2025-03-17,378.97
3697,33065,Wrong size,2024-03-18,406.9
3698,25579,Changed my mind,2025-11-20,65.73
3699,61710,Changed my mind,2025-03-09,302.74
3700,70358,Changed my mind,2023-07-07,98.1
3701,37428,Arrived damaged,2024-02-03,68.29
3702,85169,Item defective,2025-06-19,257.97
3703,14618,Arrived damaged,2024-01-23,207.64
3704,77285,Changed my mind,2024-04-07,258.05
3705,96760,Item defective,2023-09-26,196.96
3706,6841,Wrong size,2025-07-15,126.9
3707,26759,Arrived damaged,2024-03-21,236.73
3708,79531,Not as described,2025-01-19,258.32
3709,34272,Not as described,2025-03-24,312.88
3710,6372,Wrong size,2025-08-28,140.36
3711,80774,Item defective,2024-10-15,420.52
3712,70279,Item defective,2024-03-27,470.22
3713,92776,Item defective,2026-01-20,225.4
3714,53329,Wrong size,2024-01-20,324.91
3715,71432,Arrived damaged,2025-02-26,450.28
3716,2375,Item defective,2026-06-02,254.73
3717,70300,Not as described,2023-03-13,434.82
3718,16304,Changed my mind,2025-11-25,176.63
3719,50266,Item defective,2023-07-14,288.84
3720,96142,Changed my mind,2026-01-17,415.87
3721,5474,Wrong size,2024-01-06,481.29
3722,26192,Changed my mind,2026-02-08,34.83
3723,40888,Changed my mind,2025-05-04,64.78
3724,87700,Item defective,2024-12-15,37.1
3725,6777,Not as described,2024-09-06,140.02
3726,74285,Not as described,2026-03-13,270.35
3727,66722,Item defective,2023-12-10,361.93
3728,60383,Wrong size,2026-02-08,234.76
3729,16778,Not as described,2024-08-21,41.03
3730,33851,Not as described,2025-01-24,353.51
3731,55935,Item defective,2025-07-29,499.09
3732,45667,Wrong size,2025-08-08,20.58
3733,64231,Arrived damaged,2026-01-14,464.76
3734,16478,Arrived damaged,2024-09-10,307.07
3735,60020,Not as described,2025-10-22,422.28
3736,56617,Wrong size,2025-02-27,159.28
3737,95015,Wrong size,2023-09-03,343.64
3738,66112,Not as described,2025-07-28,239.92
3739,83037,Wrong size,2025-11-20,242.64
3740,97231,Not as described,2023-11-16,472.02
3741,22368,Changed my mind,2023-02-11,322.14
3742,98547,Not as described,2025-11-01,86.7
3743,3278,Wrong size,2026-04-09,268.77
3744,93259,Wrong size,2023-01-09,119.27
3745,18812,Not as described,2024-03-05,363.19
3746,14883,Item defective,2023-05-03,128.57
3747,13771,Wrong size,2023-11-22,148.87
3748,74690,Arrived damaged,2023-09-28,403.08
3749,4159,Arrived damaged,2025-12-22,407.1
3750,50519,Arrived damaged,2026-04-14,24.76
3751,45650,Not as described,2023-11-29,409.08
3752,25773,Item defective,2024-08-21,10.91
3753,95822,Changed my mind,2025-04-21,241.71
3754,58886,Changed my mind,2025-07-18,407.78
3755,42021,Arrived damaged,2025-08-22,18.96
3756,28397,Item defective,2025-10-02,73.14
3757,17339,Item defective,2024-09-24,249.85
3758,68736,Item defective,2023-03-24,198.44
3759,48853,Item defective,2025-01-27,89.36
3760,43397,Item defective,2025-10-19,470.52
3761,6953,Arrived damaged,2024-07-02,206.34
3762,67781,Changed my mind,2024-04-06,405.65
3763,11818,Arrived damaged,2024-02-25,176.91
3764,90243,Arrived damaged,2026-03-21,396.19
3765,66442,Wrong size,2025-01-13,468.66
3766,62507,Arrived damaged,2025-05-01,313.02
3767,22095,Changed my mind,2025-08-01,216.92
3768,8441,Item defective,2025-12-27,159.77
3769,65075,Changed my mind,2023-01-29,93.66
3770,62435,Changed my mind,2023-10-28,123.78
3771,31337,Item defective,2024-06-14,295.11
3772,17269,Wrong size,2025-05-11,424.37
3773,77742,Arrived damaged,2026-04-23,300.82
3774,74697,Wrong size,2025-07-28,118.48
3775,44398,Not as described,2025-04-17,90.56
3776,68595,Arrived damaged,2024-09-19,368.58
3777,66612,Item defective,2024-10-28,131.52
3778,15226,Wrong size,2024-02-22,388.95
3779,57717,Wrong size,2023-11-02,286.73
3780,44536,Changed my mind,2024-07-16,481.53
3781,3565,Item defective,2023-04-10,10.27
3782,50367,Arrived damaged,2025-05-30,91.79
3783,97839,Changed my mind,2023-10-09,171.05
3784,85930,Wrong size,2025-12-09,39.29
3785,49738,Changed my mind,2025-09-04,437.29
3786,22742,Arrived damaged,2025-10-23,338.66
3787,63809,Item defective,2023-06-28,169.76
3788,31883,Changed my mind,2025-10-15,364.31
3789,13098,Changed my mind,2024-09-09,232.55
3790,2228,Wrong size,2026-02-10,162.92
3791,90136,Changed my mind,2023-11-27,206.35
3792,30227,Wrong size,2024-09-27,372.83
3793,13187,Item defective,2026-02-12,44.34
3794,80410,Arrived damaged,2024-07-10,396.97
3795,85379,Not as described,2023-08-30,51.01
3796,27297,Wrong size,2024-10-22,194.62
3797,49981,Item defective,2024-06-23,322.71
3798,78370,Arrived damaged,2024-01-25,174.52
3799,39273,Changed my mind,2024-08-06,120.92
3800,17191,Changed my mind,2026-01-11,257.67
3801,17683,Arrived damaged,2024-09-15,440.09
3802,62921,Changed my mind,2024-04-05,436.93
3803,31210,Arrived damaged,2025-02-19,429.14
3804,17871,Changed my mind,2024-12-06,201.23
3805,56432,Not as described,2024-05-16,154.68
3806,90716,Arrived damaged,2023-06-18,142.44
3807,43581,Not as described,2024-06-15,214.71
3808,15048,Wrong size,2025-12-27,286.22
3809,47892,Changed my mind,2026-05-23,145.06
3810,88161,Not as described,2026-04-25,370.54
3811,74474,Not as described,2024-09-09,179.13
3812,49322,Item defective,2024-05-06,128.53
3813,68644,Wrong size,2023-12-24,153.64
3814,84212,Changed my mind,2024-01-24,354.78
3815,5661,Wrong size,2023-07-15,235.24
3816,20972,Wrong size,2023-12-18,281.09
3817,6935,Not as described,2024-08-16,268.49
3818,49094,Changed my mind,2025-08-17,451.3
3819,62193,Not as described,2023-08-20,490.26
3820,34944,Changed my mind,2024-09-16,297.75
3821,37142,Changed my mind,2024-09-07,382.77
3822,25655,Wrong size,2025-01-06,277.66
3823,75338,Item defective,2023-12-24,131.91
3824,33774,Wrong size,2025-08-01,433.14
3825,41389,Wrong size,2026-06-10,344.96
3826,32027,Item defective,2026-06-07,150.93
3827,97691,Changed my mind,2025-06-09,97.05
3828,60565,Arrived damaged,2024-11-16,8.21
3829,43283,Not as described,2025-08-15,423.9
3830,2986,Wrong size,2023-03-19,49.79
3831,87182,Changed my mind,2023-10-21,191.71
3832,89208,Arrived damaged,2025-03-30,373.46
3833,42498,Item defective,2024-05-22,157.34
3834,64734,Wrong size,2024-03-14,46.09
3835,48892,Arrived damaged,2025-02-22,435.53
3836,11532,Wrong size,2023-09-28,369.13
3837,44259,Arrived damaged,2024-04-15,367.14
3838,33011,Item defective,2024-07-08,361.61
3839,49126,Item defective,2024-06-15,24.79
3840,99495,Changed my mind,2024-03-30,369.28
3841,80174,Changed my mind,2026-06-15,313.58
3842,66459,Item defective,2024-05-23,407.96
3843,30611,Item defective,2024-03-06,122.05
3844,21223,Not as described,2024-05-31,203.11
3845,93384,Wrong size,2023-11-03,165.37
3846,6476,Wrong size,2025-01-11,47.0
3847,98399,Changed my mind,2026-03-10,463.16
3848,30069,Not as described,2023-01-03,245.03
3849,91969,Wrong size,2024-10-28,178.83
3850,9341,Changed my mind,2025-12-18,120.23
3851,68668,Not as described,2026-03-05,220.84
3852,73309,Not as described,2023-03-28,332.98
3853,32184,Item defective,2024-02-10,394.48
3854,70079,Changed my mind,2026-02-08,198.09
3855,34633,Changed my mind,2023-12-15,252.55
3856,43061,Wrong size,2024-06-27,475.22
3857,59714,Changed my mind,2024-04-26,216.63
3858,44151,Item defective,2023-09-14,419.0
3859,82269,Changed my mind,2023-08-24,101.67
3860,99574,Arrived damaged,2023-06-07,307.59
3861,50894,Changed my mind,2025-04-27,44.36
3862,31026,Not as described,2023-08-17,92.18
3863,66434,Not as described,2023-08-04,227.72
3864,49999,Item defective,2024-05-20,83.81
3865,67760,Arrived damaged,2023-04-23,260.19
3866,8031,Changed my mind,2023-12-30,143.16
3867,67447,Not as described,2025-01-09,63.25
3868,51830,Not as described,2024-07-01,127.13
3869,23489,Not as described,2024-09-20,267.79
3870,8988,Changed my mind,2024-08-29,485.32
3871,6551,Wrong size,2025-02-19,93.74
3872,39029,Changed my mind,2023-07-30,194.93
3873,62451,Wrong size,2025-10-03,496.51
3874,97618,Arrived damaged,2025-08-24,49.52
3875,26823,Not as described,2023-10-19,82.15
3876,5919,Not as described,2023-03-04,232.94
3877,14416,Arrived damaged,2025-01-02,221.17
3878,37266,Item defective,2026-04-27,198.04
3879,18105,Changed my mind,2025-08-18,74.29
3880,94259,Changed my mind,2024-11-01,151.78
3881,33610,Wrong size,2025-02-13,81.71
3882,9164,Arrived damaged,2025-06-28,484.22
3883,63373,Not as described,2025-09-04,354.48
3884,73740,Arrived damaged,2024-10-16,330.63
3885,4824,Changed my mind,2024-09-30,484.24
3886,89421,Item defective,2024-05-17,460.38
3887,18418,Changed my mind,2024-09-22,189.53
3888,21511,Changed my mind,2023-10-28,24.28
3889,7042,Item defective,2026-02-25,249.4
3890,81593,Wrong size,2024-04-06,117.8
3891,47562,Not as described,2026-06-05,51.04
3892,44896,Wrong size,2026-06-29,90.35
3893,19551,Not as described,2024-12-04,431.93
3894,80440,Not as described,2025-07-18,433.21
3895,26204,Changed my mind,2025-02-01,493.3
3896,68048,Item defective,2023-09-24,354.12
3897,46756,Changed my mind,2025-05-07,202.56
3898,91652,Changed my mind,2024-03-01,402.78
3899,72721,Changed my mind,2024-06-26,365.87
3900,661,Wrong size,2024-10-24,168.8
3901,52283,Arrived damaged,2023-02-25,436.89
3902,33060,Wrong size,2025-08-06,220.14
3903,87493,Item defective,2025-05-24,340.62
3904,90448,Item defective,2024-06-27,122.62
3905,85870,Item defective,2026-05-19,224.08
3906,50449,Not as described,2025-06-27,453.63
3907,24983,Changed my mind,2025-10-01,44.56
3908,75352,Arrived damaged,2025-02-16,82.3
3909,47358,Wrong size,2025-03-05,474.27
3910,91522,Not as described,2024-11-23,223.91
3911,178,Not as described,2026-02-04,375.61
3912,72878,Changed my mind,2025-08-19,412.3
3913,37350,Item defective,2026-01-20,153.78
3914,67007,Item defective,2024-10-11,378.9
3915,75505,Not as described,2024-10-28,203.89
3916,73995,Not as described,2025-06-12,123.0
3917,16044,Changed my mind,2024-11-02,345.85
3918,51214,Changed my mind,2023-02-05,106.03
3919,96435,Changed my mind,2024-06-11,15.28
3920,54766,Wrong size,2024-05-06,465.94
3921,72940,Changed my mind,2024-12-11,214.82
3922,84217,Changed my mind,2025-01-09,154.65
3923,57159,Not as described,2023-07-11,291.09
3924,46424,Arrived damaged,2025-06-11,195.81
3925,23035,Changed my mind,2024-08-21,91.0
3926,41530,Item defective,2025-11-29,324.41
3927,51374,Arrived damaged,2023-04-14,39.87
3928,71520,Item defective,2024-12-04,80.1
3929,90930,Arrived damaged,2026-05-26,231.76
3930,46984,Wrong size,2025-04-15,268.14
3931,20462,Wrong size,2025-05-24,43.7
3932,22683,Wrong size,2023-10-27,160.26
3933,33672,Changed my mind,2025-05-16,228.94
3934,47566,Not as described,2026-05-12,355.01
3935,11242,Item defective,2025-01-15,162.42
3936,27257,Wrong size,2025-07-18,159.06
3937,78596,Not as described,2023-04-11,495.57
3938,91480,Changed my mind,2023-03-02,25.76
3939,5997,Arrived damaged,2025-01-15,250.39
3940,38430,Changed my mind,2025-06-28,103.48
3941,5323,Changed my mind,2025-11-01,456.22
3942,71583,Changed my mind,2026-06-01,91.93
3943,38903,Item defective,2025-06-12,52.12
3944,35427,Changed my mind,2024-01-25,131.06
3945,25110,Not as described,2023-09-22,483.43
3946,81547,Changed my mind,2024-03-19,383.19
3947,60992,Not as described,2023-08-18,437.18
3948,2663,Item defective,2025-04-30,487.04
3949,11101,Arrived damaged,2026-02-12,452.36
3950,60596,Wrong size,2024-09-23,316.7
3951,50401,Item defective,2025-01-11,319.83
3952,92198,Item defective,2023-12-11,192.19
3953,41261,Arrived damaged,2026-05-15,87.34
3954,35967,Changed my mind,2025-04-27,141.12
3955,65321,Wrong size,2023-07-02,175.55
3956,10964,Item defective,2026-06-18,471.41
3957,38144,Arrived damaged,2023-08-03,380.75
3958,15950,Not as described,2025-08-14,422.58
3959,96679,Arrived damaged,2023-10-01,46.26
3960,94503,Not as described,2025-01-16,246.28
3961,94981,Not as described,2024-06-11,406.0
3962,76831,Not as described,2023-03-20,256.69
3963,44418,Changed my mind,2026-06-23,437.19
3964,46454,Arrived damaged,2023-05-09,18.33
3965,47480,Not as described,2024-12-09,291.81
3966,87123,Wrong size,2026-04-14,330.26
3967,31572,Item defective,2025-12-14,345.12
3968,24027,Wrong size,2024-04-22,216.81
3969,79735,Arrived damaged,2025-12-05,222.63
3970,13587,Not as described,2024-07-06,239.19
3971,38577,Arrived damaged,2023-02-18,195.31
3972,94177,Wrong size,2024-08-20,172.55
3973,17810,Item defective,2026-05-28,336.75
3974,23557,Not as described,2025-03-19,490.69
3975,27924,Wrong size,2023-11-29,478.01
3976,20858,Wrong size,2025-07-07,420.67
3977,93295,Changed my mind,2024-08-26,111.97
3978,64910,Wrong size,2025-12-27,215.34
3979,19029,Not as described,2023-08-09,473.09
3980,1409,Item defective,2023-03-28,360.34
3981,83236,Wrong size,2026-05-07,205.06
3982,14461,Not as described,2025-09-07,195.91
3983,99550,Item defective,2026-01-11,136.25
3984,62847,Not as described,2023-09-18,23.83
3985,36977,Wrong size,2024-04-03,495.85
3986,17289,Wrong size,2024-05-15,349.43
3987,30255,Arrived damaged,2026-03-16,463.8
3988,21398,Arrived damaged,2026-03-09,258.31
3989,7981,Changed my mind,2024-11-27,124.6
3990,38448,Not as described,2025-11-15,443.53
3991,57772,Changed my mind,2023-04-06,78.81
3992,13016,Changed my mind,2026-02-17,486.91
3993,26696,Item defective,2023-07-01,77.02
3994,18266,Changed my mind,2026-01-28,65.25
3995,8207,Not as described,2025-04-01,319.19
3996,47519,Arrived damaged,2025-09-14,302.61
3997,64745,Item defective,2025-12-01,413.42
3998,31759,Arrived damaged,2025-02-24,304.61
3999,90160,Not as described,2025-04-24,97.38
4000,41230,Changed my mind,2023-02-26,188.32
